year,term,crn,subject,course,title,ap,a,am,bp,b,bm,cp,c,cm,dp,d,dm,f,w,professor
2017,Spring,39194,PS,280,Intro to Intl Relations,0,29,15,28,43,23,9,14,7,1,0,0,4,1,"Vasquez, John A"
2017,Spring,65873,PS,282,Governing Globalization,0,3,5,5,5,2,1,0,0,0,0,0,0,0,"Lassi, Thomas L"
2017,Spring,61878,PS,302,The US Constitution II,1,15,12,18,17,6,4,3,0,0,2,0,0,0,"Uribe-McGuire, Alicia B"
2017,Spring,39980,PS,322,Law and Public Policy,1,12,17,9,9,5,0,2,0,0,0,0,3,0,"Hinchliffe, Joseph"
2017,Spring,38240,PS,386,International Law,2,6,9,6,9,5,14,7,0,1,1,1,5,1,"Rumsey, Jessie G"
2017,Spring,53834,PSM,502,PSM Industry Seminar II,12,10,0,1,1,0,0,1,0,0,0,0,0,0,"Bosecker, Natalie B"
2017,Spring,37007,PSYC,100,Intro Psych,2,6,13,8,8,5,1,1,1,0,0,0,0,0,"Travis, Lisa L"
2017,Spring,37009,PSYC,100,Intro Psych,3,4,12,3,9,6,0,4,1,2,1,0,0,0,"Travis, Lisa L"
2017,Spring,40739,PSYC,100,Intro Psych,2,3,8,6,8,1,3,3,1,1,1,0,2,2,"Travis, Lisa L"
2017,Spring,37010,PSYC,100,Intro Psych,3,5,7,9,8,4,1,1,2,1,0,1,1,0,"Travis, Lisa L"
2017,Spring,40738,PSYC,100,Intro Psych,1,3,7,10,7,6,1,2,3,2,1,0,0,1,"Travis, Lisa L"
2017,Spring,37011,PSYC,100,Intro Psych,2,3,5,8,11,4,4,3,1,3,0,1,1,0,"Travis, Lisa L"
2017,Spring,37012,PSYC,100,Intro Psych,4,7,7,5,9,1,2,6,0,3,1,0,1,1,"Travis, Lisa L"
2017,Spring,48857,PSYC,100,Intro Psych,1,6,7,7,4,3,3,7,1,2,0,0,3,0,"Travis, Lisa L"
2017,Spring,37013,PSYC,100,Intro Psych,1,5,7,5,8,4,4,2,1,2,1,0,3,0,"Travis, Lisa L"
2017,Spring,37014,PSYC,100,Intro Psych,3,4,5,4,5,4,0,5,1,1,1,0,2,0,"Travis, Lisa L"
2017,Spring,40737,PSYC,100,Intro Psych,2,5,8,12,6,5,2,2,0,2,1,0,2,0,"Travis, Lisa L"
2017,Spring,37017,PSYC,100,Intro Psych,3,7,10,10,9,2,3,1,2,0,0,0,0,0,"Travis, Lisa L"
2017,Spring,37018,PSYC,100,Intro Psych,3,6,10,8,14,3,0,0,0,1,0,0,0,0,"Travis, Lisa L"
2017,Spring,37019,PSYC,100,Intro Psych,1,6,7,8,8,1,3,4,2,2,0,1,0,1,"Travis, Lisa L"
2017,Spring,37020,PSYC,100,Intro Psych,5,5,8,4,3,5,2,5,3,0,0,0,1,1,"Travis, Lisa L"
2017,Spring,37006,PSYC,100,Intro Psych,2,6,13,6,13,0,0,2,0,0,0,1,2,1,"Travis, Lisa L"
2017,Spring,37021,PSYC,100,Intro Psych,6,3,5,6,10,4,3,3,1,0,0,1,4,0,"Travis, Lisa L"
2017,Spring,37022,PSYC,100,Intro Psych,0,73,0,0,36,0,0,44,0,0,7,0,5,0,"Srull, Thomas K"
2017,Spring,37034,PSYC,201,Intro to Social Psych,5,5,4,1,2,2,0,1,1,1,1,2,1,0,"Albarracin, Dolores"
2017,Spring,37035,PSYC,201,Intro to Social Psych,5,9,2,4,7,3,5,2,0,3,2,2,3,0,"Albarracin, Dolores"
2017,Spring,37036,PSYC,201,Intro to Social Psych,6,5,3,9,6,4,1,1,5,0,1,1,2,0,"Albarracin, Dolores"
2017,Spring,37037,PSYC,201,Intro to Social Psych,4,5,4,5,3,6,3,6,2,2,0,0,1,0,"Albarracin, Dolores"
2017,Spring,37041,PSYC,201,Intro to Social Psych,6,1,3,7,9,4,3,4,3,1,4,0,3,0,"Albarracin, Dolores"
2017,Spring,40680,PSYC,201,Intro to Social Psych,7,4,5,4,8,4,2,3,1,0,4,1,2,0,"Albarracin, Dolores"
2017,Spring,37039,PSYC,201,Intro to Social Psych,6,5,6,5,4,3,3,3,4,1,0,1,0,0,"Albarracin, Dolores"
2017,Spring,37040,PSYC,201,Intro to Social Psych,10,10,3,3,8,4,2,3,2,0,0,0,1,0,"Albarracin, Dolores"
2017,Spring,37033,PSYC,201,Intro to Social Psych,6,8,5,4,9,6,1,4,2,1,1,0,0,0,"Albarracin, Dolores"
2017,Spring,40681,PSYC,201,Intro to Social Psych,9,6,5,6,11,2,3,4,0,0,0,0,0,0,"Albarracin, Dolores"
2017,Spring,37042,PSYC,210,Behavioral Neuroscience,11,12,14,12,30,11,27,4,10,7,15,2,7,1,"Juraska, Janice M"
2017,Spring,37050,PSYC,216,Child Psych,0,69,0,0,61,0,0,32,0,0,8,0,7,3,"Baillargeon, Renee L"
2017,Spring,37056,PSYC,216,Child Psych,4,13,0,1,3,2,1,0,0,0,0,0,1,0,"Baillargeon, Renee L"
2017,Spring,37061,PSYC,224,Cognitive Psych,0,12,0,0,23,0,0,7,0,0,0,0,1,1,"Braverman, Michael B"
2017,Spring,37062,PSYC,230,Perception & Sensory Processes,0,49,0,0,78,0,0,40,0,0,15,3,4,0,"Irwin, David E"
2017,Spring,37183,PSYC,235,Intro to Statistics,3,8,6,6,4,1,1,1,1,0,2,2,3,0,"Wang, Michelle Y"
2017,Spring,37215,PSYC,238,Abnormal Psych,1,12,6,6,9,2,3,4,1,0,1,0,3,0,"Lyubansky, Mikhail"
2017,Spring,37216,PSYC,238,Abnormal Psych,0,14,11,5,4,8,2,3,0,0,0,0,0,0,"Lyubansky, Mikhail"
2017,Spring,37213,PSYC,238,Abnormal Psych,3,12,2,8,7,5,3,2,0,0,0,0,1,0,"Lyubansky, Mikhail"
2017,Spring,37214,PSYC,238,Abnormal Psych,1,10,10,9,5,5,1,2,1,0,0,0,1,1,"Lyubansky, Mikhail"
2017,Spring,37217,PSYC,238,Abnormal Psych,0,17,3,10,4,4,1,2,1,0,1,0,1,1,"Lyubansky, Mikhail"
2017,Spring,37218,PSYC,238,Abnormal Psych,0,21,10,6,4,1,1,2,0,1,1,1,0,0,"Lyubansky, Mikhail"
2017,Spring,37219,PSYC,238,Abnormal Psych,3,5,10,7,10,2,2,0,1,1,2,0,3,0,"Lyubansky, Mikhail"
2017,Spring,37220,PSYC,238,Abnormal Psych,5,10,10,8,6,2,2,3,0,0,1,0,0,0,"Lyubansky, Mikhail"
2017,Spring,37221,PSYC,239,Community Psych,1,23,11,13,11,4,2,0,4,0,1,0,3,0,"Allen, Nicole E"
2017,Spring,37222,PSYC,245,Industrial Org Psych,12,27,12,14,23,4,10,12,7,5,8,1,9,1,"Newman, Daniel A"
2017,Spring,39799,PSYC,248,Learning and Memory,0,88,0,0,67,0,0,39,0,0,5,0,0,1,"Dell, Gary S"
2017,Spring,37224,PSYC,250,Psych of Personality,22,16,13,13,31,7,15,9,4,5,3,1,3,0,"Derringer, Jaime L"
2017,Spring,43429,PSYC,318,Psych of the Infant,4,11,16,11,9,7,3,3,2,0,1,0,1,0,"Travis, Lisa L"
2017,Spring,37253,PSYC,321,Human Memory,1,8,0,3,7,0,5,0,0,0,0,0,1,0,"Sahakyan, Lili"
2017,Spring,65367,PSYC,328,Psychology of Gender,2,29,16,7,37,6,4,7,0,0,0,0,1,1,"Shenouda, Christine K"
2017,Spring,37292,PSYC,332,Social Psych Methods Lab,34,26,26,9,22,8,1,8,3,1,0,0,0,1,"Cheng, Joey"
2017,Spring,37370,PSYC,350,Personality Lab,0,21,4,5,2,1,2,0,1,1,0,0,3,1,"Amrhein, Rachel L"
2017,Spring,37372,PSYC,353,Social Cognition,0,24,0,0,12,0,0,11,0,0,3,0,0,0,"Srull, Thomas K"
2017,Spring,39542,PSYC,361,The Psychology of Aging,27,14,7,11,9,12,3,9,2,0,2,1,3,1,"Fabiani, Monica"
2017,Spring,37414,PSYC,363,Developmental Child Psych Lab,1,27,3,2,2,0,0,1,0,1,1,0,1,0,"Hyde, Daniel"
2017,Spring,65368,PSYC,365,"Stress, Trauma and Resilience",21,23,18,7,9,1,0,0,0,0,0,0,0,1,"Uddin, Eva M"
2017,Spring,54499,PSYC,379,Clinical/Abnormal Psych Lab,0,25,9,11,7,13,6,6,8,3,0,0,4,0,"Berenbaum, Howard"
2017,Spring,64949,PSYC,396,Prejudice and Discrimination,3,8,7,5,1,1,0,0,0,0,0,0,0,0,"Miller, Andrea L"
2017,Spring,48453,PSYC,396,"Emotion, Cognition & The Brain",8,5,3,2,1,0,0,0,0,1,0,0,1,0,"Dolcos, Florin"
2017,Spring,50862,PSYC,396,Psy of Religion & Spirituality,0,19,8,2,6,4,2,3,0,0,0,0,0,0,"Todd, Nathan R"
2017,Spring,65447,PSYC,396,Psychology of Morality,0,7,2,2,5,2,4,1,0,0,0,0,0,0,"Laurent, Sean M"
2017,Spring,50700,PSYC,407,Statistical Methods II,1,28,1,0,0,0,0,1,0,0,0,0,1,0,"Koehn, Hans F"
2017,Spring,43442,PSYC,413,Psychopharmacology,7,25,14,6,19,9,6,11,5,5,7,4,4,3,"Gulley, Joshua M"
2017,Spring,37249,PSYC,414,"Brain, Learning, and Memory",3,33,0,12,18,1,5,17,1,2,8,0,7,2,"Galvez, Roberto"
2017,Spring,39536,PSYC,455,Organizational Psych,4,14,9,10,22,12,6,8,4,0,0,0,1,0,"Newman, Daniel A"
2017,Spring,37417,PSYC,465,Personality and Soc Dev,5,9,4,8,10,2,6,3,1,0,2,0,0,1,"Bub, Kristen L"
2017,Spring,37462,PSYC,496,IntroCounselingParaprofessProg,0,18,3,1,0,0,0,0,0,0,0,0,0,0,"Hunter, Carla D"
2017,Spring,37773,PSYC,594,Multivar Anlys in Psych and Ed,0,9,0,2,8,2,0,0,0,0,0,0,0,0,"Anderson, Carolyn J"
2017,Spring,64478,REHB,330,Disability in American Society,14,26,9,10,7,2,0,2,2,0,1,1,2,0,"Rice, Laura A"
2017,Spring,37850,REHB,435,Work and Disability,1,26,3,0,1,0,1,1,0,0,0,0,0,0,"Eagle, Daniel R"
2017,Spring,33457,RHET,233,Adv Rhetoric & Composition,0,8,8,2,3,0,0,0,0,0,0,0,0,0,"Ricketts, Scott"
2017,Spring,37858,RLST,109,Religion & Society in West II,26,36,13,4,0,1,0,4,1,0,0,0,4,0,"Rosenstock, Bruce"
2017,Spring,37863,RLST,110,World Religions,0,7,4,3,4,1,0,2,2,0,0,0,1,0,"Nielsen, Cameron C"
2017,Spring,37864,RLST,110,World Religions,1,12,6,4,1,1,2,0,0,0,0,0,0,0,"Jones, Hannah Gene K"
2017,Spring,37865,RLST,110,World Religions,2,6,6,3,4,1,2,1,0,0,0,0,1,0,"Averkamp, Courtney A"
2017,Spring,37866,RLST,110,World Religions,1,7,5,2,4,1,1,1,0,0,0,0,0,0,"Averkamp, Courtney A"
2017,Spring,37869,RLST,110,World Religions,1,5,8,6,4,1,1,0,0,0,0,0,0,0,"Harris, David I"
2017,Spring,37870,RLST,110,World Religions,0,6,7,7,1,1,1,0,0,0,0,0,0,0,"Harris, David I"
2017,Spring,37871,RLST,110,World Religions,0,4,4,3,5,6,1,0,0,0,1,0,1,0,"Nielsen, Cameron C"
2017,Spring,37933,RLST,110,World Religions,1,2,7,4,9,0,3,0,0,0,1,1,0,0,"Reinke, Joshua M"
2017,Spring,39143,RLST,110,World Religions,1,1,4,8,7,2,1,1,0,0,0,0,0,1,"Nielsen, Cameron C"
2017,Spring,39146,RLST,110,World Religions,0,5,6,7,4,1,1,0,0,0,0,0,0,0,"Yoon, Soo-Yeon"
2017,Spring,39148,RLST,110,World Religions,0,7,6,5,6,0,2,1,0,0,0,0,0,0,"Yoon, Soo-Yeon"
2017,Spring,51723,RLST,110,World Religions,1,7,8,7,2,1,1,0,0,0,0,0,0,0,"Averkamp, Courtney A"
2017,Spring,53444,RLST,110,World Religions,0,0,6,8,7,0,1,2,1,0,1,0,0,0,"Reinke, Joshua M"
2017,Spring,38001,RLST,120,A History of Judaism,2,3,5,3,5,1,3,0,1,0,0,0,1,0,"Rosenstock, Bruce"
2017,Spring,38003,RLST,132,Zen,2,7,6,6,5,0,0,0,0,0,0,0,0,0,"Mayer, Alexander L"
2017,Spring,62281,RLST,208,Cultures & Lits of South Asia,0,26,0,0,1,0,0,0,0,0,1,0,0,0,"Mehta, Rini B"
2017,Spring,38616,RLST,286,Introduction to Hinduism,0,2,1,6,7,0,1,0,1,2,0,0,1,1,"Birkenholtz, Jessica V"
2017,Spring,43691,RLST,287,Introduction to Buddhism,1,5,5,3,4,0,1,3,1,0,0,0,0,0,"Callahan, Christopher T"
2017,Spring,43096,RST,100,RST in Modern Society,13,27,29,17,23,13,6,9,3,0,2,2,4,1,"Shinew, Kimberly J"
2017,Spring,43101,RST,120,Foundations of Recreation,1,10,9,7,4,2,1,2,2,0,0,0,0,1,"Lizzo, Robin D"
2017,Spring,43102,RST,130,Foundations of Sport Mgt,0,16,30,7,30,11,4,3,2,1,2,1,5,1,"Raycraft, Michael"
2017,Spring,65686,RST,199,Management in RST,6,13,5,3,2,0,0,0,0,0,0,0,2,0,"Browning, Matthew"
2017,Spring,59623,RST,199,Coaching Wheelchair Bsktbll,5,4,11,5,8,6,7,2,2,1,0,3,2,0,"Wheeler, Stephanie L"
2017,Spring,61677,RST,199,Disability in RST,20,24,9,7,4,0,0,0,0,0,1,0,2,0,"Ruddell, Jennifer L"
2017,Spring,61678,RST,199,Disability in RST,16,24,11,7,1,3,2,2,3,0,0,0,6,0,"Ruddell, Jennifer L"
2017,Spring,65707,RST,199,Sport & Sustainability,0,9,1,2,4,3,0,1,0,0,0,0,2,0,"Raycraft, Michael"
2017,Spring,43109,RST,200,Leadership in RST,0,44,0,0,6,0,0,1,0,0,0,0,0,0,"Hardin, Donald R"
2017,Spring,43110,RST,200,Leadership in RST,0,25,0,0,15,0,0,2,0,0,1,0,2,0,"Hardin, Donald R"
2017,Spring,43112,RST,230,Diversity in RST,0,7,7,5,26,10,8,20,0,1,0,2,2,0,"Stodolska, Monika"
2017,Spring,61458,RST,242,Nature and American Culture,0,119,0,0,30,0,0,4,0,0,0,0,0,0,"Lum, Clinton S"
2017,Spring,61459,RST,242,Nature and American Culture,0,129,0,0,39,0,0,9,0,0,4,0,4,1,"Lum, Clinton S"
2017,Spring,43105,RST,255,Ethical Issues in RST,0,26,0,0,22,0,0,5,0,0,1,0,0,1,"Hardin, Donald R"
2017,Spring,43106,RST,255,Ethical Issues in RST,0,18,0,0,14,0,0,7,0,0,1,0,0,0,"Hardin, Donald R"
2017,Spring,43113,RST,300,Leisure Programming,0,30,0,0,26,0,0,7,0,0,3,0,3,1,"Wachter, Cynthia J"
2017,Spring,43114,RST,316,Leisure and Human Development,5,3,3,4,1,3,5,2,1,0,0,0,6,0,"Morris, Lynn B"
2017,Spring,43115,RST,320,Leisure Services Marketing,15,25,9,3,8,1,0,0,0,0,0,0,2,0,"Huang, Zhuowei"
2017,Spring,43116,RST,330,Leisure and Consumer Culture,6,2,14,4,15,12,3,3,2,1,1,0,7,0,"Williams, Douglas A"
2017,Spring,43127,RST,340,Facility Management in RST,11,6,4,7,2,1,1,0,0,0,0,0,0,0,"Browning, Lara"
2017,Spring,43117,RST,351,Cultural Aspects of Tourism,2,6,2,2,5,4,1,0,0,0,0,0,1,0,"da Costa Cardos, Nuno F"
2017,Spring,43118,RST,354,Legal Aspects of Sport,3,6,1,1,7,4,3,7,0,0,0,0,0,0,"Liechty, Toni"
2017,Spring,43119,RST,370,Research Methods & Analysis,5,2,7,3,3,5,2,0,0,0,0,0,2,0,"Berdychevsky Ku, Yelyzave"
2017,Spring,43120,RST,410,Administration of Leisure Serv,10,11,5,5,7,4,2,1,3,0,1,2,2,0,"Wachter, Cynthia J"
2017,Spring,43122,RST,420,HR Management in RST,2,5,8,5,9,5,4,1,0,2,1,2,2,0,"Lizzo, Robin D"
2017,Spring,43123,RST,429,Contemporary Issues in RST,4,12,7,4,8,3,1,0,1,1,0,3,1,0,"Shinew, Kimberly J"
2017,Spring,43124,RST,480,Orientation to Practicum,7,9,3,3,7,2,5,3,2,2,2,1,5,0,"Lizzo, Robin D"
2017,Spring,34107,RUSS,225,Russian Lit and Revolution,0,8,2,4,2,2,2,0,0,1,0,0,2,0,"Finke, Michael C"
2017,Spring,47986,SCAN,215,"Madness, Myth, and Murder",0,4,4,0,6,1,4,0,0,0,0,0,3,0,"Malekin, Bjorn"
2017,Spring,58486,SCAN,252,Viking Sagas in Translation,1,12,5,0,0,2,1,1,0,0,0,0,1,0,"Hoefig, Verena J"
2017,Spring,55588,SHS,120,"Child, Comm, & Lang Ability",0,58,0,0,18,0,0,7,0,0,1,0,1,0,"Wachtel, Jayne M"
2017,Spring,55589,SHS,120,"Child, Comm, & Lang Ability",0,55,0,0,24,0,0,4,0,0,0,0,2,1,"Wachtel, Jayne M"
2017,Spring,55590,SHS,120,"Child, Comm, & Lang Ability",0,61,0,0,20,0,0,4,0,0,2,0,1,2,"Wachtel, Jayne M"
2017,Spring,55591,SHS,120,"Child, Comm, & Lang Ability",0,42,0,0,33,0,0,5,0,0,3,0,1,0,"Wachtel, Jayne M"
2017,Spring,55592,SHS,120,"Child, Comm, & Lang Ability",0,61,0,0,18,0,0,6,0,0,1,0,0,0,"Wachtel, Jayne M"
2017,Spring,58084,SHS,120,"Child, Comm, & Lang Ability",0,23,0,0,37,0,0,8,0,0,4,0,1,1,"Wachtel, Jayne M"
2017,Spring,53282,SHS,121,American Sign Language I,0,14,3,1,3,0,0,0,0,0,0,0,0,0,"Dramin Weiss, Susan M"
2017,Spring,53284,SHS,121,American Sign Language I,1,11,5,2,3,0,0,0,0,0,0,0,0,0,"Dramin Weiss, Susan M"
2017,Spring,53285,SHS,121,American Sign Language I,0,5,3,1,4,1,0,4,1,0,2,0,2,0,"Dramin Weiss, Susan M"
2017,Spring,53847,SHS,121,American Sign Language I,0,3,3,5,5,2,1,1,1,0,0,0,0,0,"Haring, Donald L"
2017,Spring,37177,SHS,170,Intro Hum Comm Sys & Disorders,7,11,10,15,16,10,1,0,2,1,2,0,0,0,"Gooler, David M"
2017,Spring,37310,SHS,200,General Phonetics,0,42,0,0,58,0,0,13,0,0,4,0,1,0,"Rispoli, Matthew"
2017,Spring,58002,SHS,221,American Sign Language II,0,4,3,3,7,0,2,2,0,1,0,0,0,0,"Haring, Donald L"
2017,Spring,48077,SHS,221,American Sign Language II,0,4,3,2,9,2,0,2,1,0,0,0,0,0,"Haring, Donald L"
2017,Spring,51117,SHS,221,American Sign Language II,0,3,4,1,11,1,1,1,1,0,0,0,0,0,"Haring, Donald L"
2017,Spring,62206,SHS,222,Lang&Culture Deaf Communities,12,7,4,3,3,0,0,0,0,0,0,0,0,1,"Davies Brenier, Laura"
2017,Spring,62209,SHS,222,Lang&Culture Deaf Communities,16,9,2,1,0,0,0,0,0,0,0,0,0,0,"Davies Brenier, Laura"
2017,Spring,62210,SHS,222,Lang&Culture Deaf Communities,12,10,3,1,2,0,1,0,0,0,0,0,0,0,"Davies Brenier, Laura"
2017,Spring,62211,SHS,222,Lang&Culture Deaf Communities,10,10,3,1,3,0,0,1,0,0,0,0,0,0,"Lowrie, Lauren N"
2017,Spring,62213,SHS,222,Lang&Culture Deaf Communities,4,11,5,4,1,2,2,0,0,0,0,0,1,0,"Lowrie, Lauren N"
2017,Spring,62215,SHS,222,Lang&Culture Deaf Communities,5,11,4,6,1,1,0,0,0,0,0,0,0,0,"Lowrie, Lauren N"
2017,Spring,40267,SHS,240,Intro Sound & Hearing Science,7,15,21,13,13,11,7,4,3,2,1,0,1,1,"Gooler, David M"
2017,Spring,37321,SHS,301,General Speech Science,13,10,24,9,11,8,4,1,1,2,0,0,0,0,"Loucks, Torrey M"
2017,Spring,55445,SHS,321,American Sign Language III,1,9,1,2,4,3,2,0,0,0,0,1,0,0,"Dramin Weiss, Susan M"
2017,Spring,55442,SHS,321,American Sign Language III,0,10,2,0,4,4,3,1,0,0,0,1,0,0,"Dramin Weiss, Susan M"
2017,Spring,60682,SHS,321,American Sign Language III,0,2,3,1,6,6,1,2,1,1,0,0,1,0,"Haring, Donald L"
2017,Spring,53352,SHS,352,Hearing Health and Society,31,8,7,3,2,0,0,0,1,1,0,0,0,0,"Gooler, David M"
2017,Spring,53347,SHS,375,Comm Partners & Health,11,3,2,2,0,2,2,1,0,0,0,0,0,0,"Cetin, Patricia D"
2017,Spring,55409,SHS,375,Comm Partners & Health,21,4,1,0,0,0,1,0,0,0,0,0,1,0,"Cetin, Patricia D"
2017,Spring,63610,SHS,380,Comm Competence and Disorders,6,23,16,8,18,7,1,2,1,0,0,0,0,0,"Channell, Marie M"
2017,Spring,65009,SHS,383,Neuroplasticity& Communication,8,27,6,3,3,0,0,0,0,0,0,0,0,0,"Hengst, Julie A"
2017,Spring,66099,SHS,385,Evidence-Based Practice in CSD,1,9,22,22,11,6,2,0,0,0,0,0,0,0,"Hahn, Laura J"
2017,Spring,54624,SHS,430,Devel & Disorders Phonol Artic,6,12,5,3,0,0,0,0,0,0,0,0,0,0,"Johnson, Cynthia J"
2017,Spring,54625,SHS,473,Augmentative & Alt Comm,0,70,9,7,7,1,0,2,0,0,0,0,0,0,"Hengst, Julie A"
2017,Spring,37411,SHS,513,Asst & Mgmt of Dysphagia,6,13,2,1,0,0,0,0,0,0,0,0,0,0,"Sherrill, Martha H"
2017,Spring,51029,SHS,571,Clinical Sociolinguistics,0,25,0,0,1,0,0,0,0,0,0,0,0,0,"DeThorne, Laura S"
2017,Spring,65924,SHS,577,Orofacial Anomalies,8,10,5,0,4,0,0,0,0,0,0,0,0,0,"Kirk, Karen"
2017,Spring,63593,SLCL,200,The Human Experience,12,5,5,1,1,0,0,0,0,0,0,0,0,0,"Pintar, Judith A"
2017,Spring,34272,SOC,100,Introduction to Sociology,0,5,6,3,5,2,2,4,0,0,0,0,0,0,"Bin Khidzer, Mohammad Kha"
2017,Spring,34276,SOC,100,Introduction to Sociology,3,6,3,5,3,2,0,4,0,0,1,0,0,0,"Gifford, Heather M"
2017,Spring,34278,SOC,100,Introduction to Sociology,1,3,5,4,5,2,2,1,1,0,0,0,2,0,"Bin Khidzer, Mohammad Kha"
2017,Spring,34280,SOC,100,Introduction to Sociology,0,6,4,2,7,1,3,0,1,0,0,0,0,1,"Brooks, Jay"
2017,Spring,34287,SOC,100,Introduction to Sociology,1,9,4,3,4,1,1,0,0,0,0,0,1,0,"Teimourigerdeh, Amirhosse"
2017,Spring,34288,SOC,100,Introduction to Sociology,0,6,3,2,7,3,2,3,1,0,0,0,0,0,"Brooks, Jay"
2017,Spring,34291,SOC,100,Introduction to Sociology,1,5,6,2,9,3,0,1,2,0,0,0,0,0,"Teimourigerdeh, Amirhosse"
2017,Spring,34292,SOC,100,Introduction to Sociology,0,6,7,3,4,1,2,2,0,0,0,0,0,0,"Peach, Matthew"
2017,Spring,34294,SOC,100,Introduction to Sociology,0,7,7,3,3,1,0,0,0,0,1,0,1,0,"Teimourigerdeh, Amirhosse"
2017,Spring,34296,SOC,100,Introduction to Sociology,0,5,12,3,4,1,0,2,0,0,0,0,0,0,"Peach, Matthew"
2017,Spring,34305,SOC,100,Introduction to Sociology,3,2,10,5,4,4,0,0,0,0,0,0,0,0,"Brooks, Jay"
2017,Spring,34307,SOC,100,Introduction to Sociology,0,7,4,5,6,2,1,2,0,0,0,0,0,0,"Gifford, Heather M"
2017,Spring,44367,SOC,100,Introduction to Sociology,1,4,7,4,1,1,2,1,0,0,0,0,0,0,"Fieseler, Carlie M"
2017,Spring,44365,SOC,100,Introduction to Sociology,2,12,3,3,4,0,1,0,1,0,1,0,0,0,"Peach, Matthew"
2017,Spring,55625,SOC,100,Introduction to Sociology,0,56,3,5,2,1,0,1,1,0,1,0,0,1,"Steward, Daniel J"
2017,Spring,64286,SOC,101,Sociology of Gender,0,5,12,7,14,6,3,8,6,2,5,3,4,1,"Baker, Phyllis L"
2017,Spring,59425,SOC,160,Global Ineq and Social Change,4,23,4,6,6,4,1,2,1,1,2,0,2,1,"Holtzclaw-Stone, Heather"
2017,Spring,65458,SOC,163,Social Problems,0,11,7,4,6,0,0,1,2,1,1,1,0,0,"Van Heuvelen, Thomas A"
2017,Spring,34357,SOC,200,Intro to Sociological Theory,5,16,3,3,7,3,1,1,0,0,0,1,0,0,"VanHeuvelen, Jane"
2017,Spring,38967,SOC,274,Intro to Medical Sociology,3,14,12,6,3,0,2,1,0,1,0,0,2,0,"VanHeuvelen, Jane"
2017,Spring,65459,SOC,275,Criminology,0,13,23,7,10,4,4,6,2,0,0,0,0,0,"Marshall, Anna-Maria"
2017,Spring,57695,SOC,310,Sociology of Deviance,0,30,12,3,6,5,1,5,1,0,1,0,0,1,"Steward, Daniel J"
2017,Spring,34384,SOC,364,Impacts of Globalization,0,10,13,7,3,6,2,4,3,0,2,0,4,0,"Dill, Brian J"
2017,Spring,46861,SOC,373,Social Stratification,0,11,5,1,3,1,2,1,0,0,2,0,0,0,"Sandefur, Rebecca L"
2017,Spring,34390,SOC,380,Social Research Methods,0,12,3,1,1,1,1,2,0,0,1,0,1,0,"Van Heuvelen, Thomas A"
2017,Spring,58846,SOC,396,Criminal Justice Systems,0,10,14,3,4,2,3,6,0,0,0,0,0,0,"Marshall, Anna-Maria"
2017,Spring,65443,SOC,396,Sexuality and Society,8,7,2,6,4,4,0,0,3,0,1,1,0,0,"Moussawi, Ghassan"
2017,Spring,34435,SOC,480,Methods of Field Research,0,4,6,5,7,1,1,2,1,1,0,1,3,0,"Cragoe, Nicholas G"
2017,Spring,32827,SOCW,200,Introduction to Social Work,1,6,9,9,8,2,3,2,2,1,2,0,0,0,"Earls Larrison, Tara"
2017,Spring,32828,SOCW,200,Introduction to Social Work,0,5,3,13,12,3,4,0,1,1,0,0,3,0,"Earls Larrison, Tara"
2017,Spring,63536,SOCW,240,Death & Dying,0,16,1,2,4,2,1,1,0,0,0,0,1,0,"Manselle, Tonya L"
2017,Spring,62095,SOCW,297,Asian Families in America,11,17,2,1,4,0,0,1,0,0,0,0,0,0,"Balgopal, Anita A"
2017,Spring,58396,SOCW,300,Diversity: Identities & Issues,0,36,4,7,5,1,0,1,1,0,0,0,2,1,"Carter-Black, Janet D"
2017,Spring,52693,SOCW,300,Diversity: Identities & Issues,0,35,7,5,4,0,5,2,0,0,1,0,0,0,"Carter-Black, Janet D"
2017,Spring,57394,SOCW,321,Social Entre & Social Change,3,15,7,2,0,1,0,0,0,0,0,0,0,0,"Mauck, Carol W"
2017,Spring,65409,SOCW,321,Social Entre & Social Change,3,13,6,4,1,0,1,0,0,0,0,0,0,0,"Mauck, Carol W"
2017,Spring,60166,SOCW,360,Social Work and the Military,8,19,2,0,1,1,0,0,0,0,0,0,0,0,"Crowell, Dennis J"
2017,Spring,57419,SOCW,380,Social Work & Dis Studies,2,14,4,1,4,0,1,0,0,0,4,0,0,0,"Wilson Smith, Carol J"
2017,Spring,55522,SOCW,402,Practice II,12,5,2,1,1,0,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2017,Spring,58706,SOCW,410,Social Welfare Pol and Svcs,0,17,0,0,8,0,0,2,0,0,1,0,0,0,"Wegmann, Kate M"
2017,Spring,66054,SOCW,410,Social Welfare Pol and Svcs,3,10,7,2,0,0,0,1,2,0,0,1,0,0,"Keenan, Kimberly A"
2017,Spring,32835,SOCW,420,Subst Use in Social Context,3,11,6,2,4,0,0,0,0,0,0,0,0,0,"Bennett, Kyle M"
2017,Spring,32836,SOCW,427,Social Work Research Methods,7,8,5,0,3,1,0,0,0,0,0,0,0,0,"Lavizzo, Mia"
2017,Spring,32837,SOCW,451,HBSE I: Human Development,10,8,1,2,1,0,1,2,0,0,1,0,0,0,"Cintron, Valerie"
